Entry	Reviewed	Entry name	Protein names	Gene names	Organism	Length	Gene names (primary)
P30829	reviewed	RBL_MAGMA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Magnolia macrophylla (Bigleaf magnolia)	475	rbcL
P31183	reviewed	RBL_CORLA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Corynocarpus laevigatus (New Zealand laurel)	459	rbcL
P31184	reviewed	RBL_DICCR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Dichapetalum crassifolium	448	rbcL
P31197	reviewed	RBL_PHECO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Phelline comosa	457	rbcL
P31201	reviewed	RBL_SALPE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Salvadora persica (Toothbrush tree)	452	rbcL
P31202	reviewed	RBL_SALPL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Salacia pallescens	449	rbcL
P34767	reviewed	RBL_ALIPL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Alisma plantago-aquatica (Common water-plantain)	394	rbcL
P36476	reviewed	RBL_ADICA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Adiantum capillus-veneris (Maidenhair fern)	475	rbcL
P36477	reviewed	RBL_BOTST	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Botrychium strictum (Fern) (Botrypus strictus)	444	rbcL
P36478	reviewed	RBL_ANTGA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Anthocleista grandiflora (Forest fever tree) (Anthocleista zambesiaca)	471	rbcL
P36488	reviewed	RBL_SPIMR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Spigelia marilandica (Woodland pinkroot) (Lonicera marilandica)	416	rbcL
P36489	reviewed	RBL_STRNX	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Strychnos nux-vomica (Poison nut) (Strychnine tree)	471	rbcL
P43228	reviewed	RBL_CIBBA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Cibotium barometz (Scythian lamb) (Polypodium barometz)	415	rbcL
P43229	reviewed	RBL_VANST	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Vandenboschia striata (Fern) (Crepidomanes birmanicum)	406	rbcL
P48069	reviewed	RBL_EUGAN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Euglena anabaena (Euglenaria anabaena)	436	rbcL
P48070	reviewed	RBL_EUGGE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Euglena geniculata	436	rbcL
P48686	reviewed	RBL_BRAOL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Brassica oleracea (Wild cabbage)	479	rbcL
P48700	reviewed	RBL_DIACA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Dianthus caryophyllus (Carnation) (Clove pink)	469	rbcL
P48702	reviewed	RBL_EQUAR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Equisetum arvense (Field horsetail) (Common horsetail)	475	rbcL
P48703	reviewed	RBL_FRAAN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Fragaria ananassa (Strawberry) (Fragaria chiloensis x Fragaria virginiana)	465	rbcL
P48714	reviewed	RBL_PSINU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Psilotum nudum (Whisk fern) (Lycopodium nudum)	475	rbcL
P48715	reviewed	RBL_SINAL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Sinapis alba (White mustard) (Brassica hirta)	473	rbcL
P48716	reviewed	RBL_SPIMX	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Spirogyra maxima (Green alga)	475	rbcL
P51101	reviewed	RBL_GERJA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Gerbera jamesonii (Transvaal daisy)	477	rbcL
P51994	reviewed	RBL_BAMML	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Bambusa multiplex (Hedge bamboo) (Bambusa glaucescens)	440	rbcL
P69571	reviewed	RBL_PSEMZ	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Pseudotsuga menziesii (Douglas-fir) (Abies menziesii)	475	rbcL
P69573	reviewed	RBL_LUPAB	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus albifrons (Silver lupine)	455	rbcL
P69577	reviewed	RBL_LUPAT	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus arcticus (Arctic lupine)	455	rbcL
P69579	reviewed	RBL_LUPCO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus cosentinii (West Australian blue lupine) (Sandplain lupine)	455	rbcL
P69587	reviewed	RBL_LUPPA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus paraguariensis (Lupine)	455	rbcL
P69589	reviewed	RBL_LUPPI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus pilosus (Mountain blue lupine) (Lupinus hirsutus)	455	rbcL
P69591	reviewed	RBL_LUPPR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus princei (Lupine)	455	rbcL
P92306	reviewed	RBL_IRIEN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Iris ensata (Japanese iris) (Iris kaempferi)	469	rbcL
P92397	reviewed	RBL_LUPAL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus albus (White lupine) (Lupinus termis)	455	rbcL
P92407	reviewed	RBL_LUPNA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus nanus (Sky lupine)	455	rbcL
P93936	reviewed	RBL_WATAN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Watsonia angusta	444	rbcL
P93998	reviewed	RBL_VACFA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Vachellia farnesiana (Sweet acacia) (Acacia farnesiana)	455	rbcL
Q05579	reviewed	RBL_CORSA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Coriandrum sativum (Coriander) (Chinese parsley)	441	rbcL
Q05989	reviewed	RBL_EXAAF	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Exacum affine (Persian violet)	446	rbcL
Q05990	reviewed	RBL_FOUSP	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Fouquieria splendens (Ocotillo)	441	rbcL
Q05993	reviewed	RBL_SYMAL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Symphoricarpos albus (Common snowberry) (Vaccinium album)	441	rbcL
Q05995	reviewed	RBL_VIOSO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Viola sororia (Woolly blue violet)	441	rbcL
Q06022	reviewed	RBL_BETPA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Betula papyrifera (Paper birch)	475	rbcL
Q06GQ2	reviewed	RBL_PIPCE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Piper cenocladum (Ant piper)	475	rbcL
Q06GY9	reviewed	RBL_DRIGR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Drimys granadensis	478	rbcL
Q09MH0	reviewed	RBL_CITSI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Citrus sinensis (Sweet orange) (Citrus aurantium var. sinensis)	475	rbcL
Q31750	reviewed	RBL_CALCA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Calycophyllum candidissimum (Degame lemonwood tree) (Macrocnemum candidissimum)	469	rbcL
Q31809	reviewed	RBL_ASPLA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Asperula laevigata (Smooth woodruff)	453	rbcL
Q31859	reviewed	RBL_ANTVS	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Anthocercis viscosa (Sticky tailflower)	468	rbcL
Q31946	reviewed	RBL_CRUAN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Crucianella angustifolia (Narrow-leaved crosswort)	453	rbcL
Q32016	reviewed	RBL_MYRLA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Myriopteris lanosa (Hairy lip-fern) (Cheilanthes lanosa)	441	rbcL
Q32668	reviewed	RBL_ARGFE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Argyrochosma fendleri (Fendler's false cloak fern) (Notholaena fendleri)	441	rbcL
Q32699	reviewed	RBL_NOLSP	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Nolana spathulata (Chilean bell flower) (Nolana humifusa subsp. spathulata)	468	rbcL
Q32770	reviewed	RBL_PELAN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Pellaea andromedifolia (Coffee fern) (Pteris andromedifolia)	441	rbcL
Q32890	reviewed	RBL_PELRO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Pellaea rotundifolia (Button fern) (Pteris rotundifolia)	441	rbcL
Q32RQ1	reviewed	RBL_ZYGCR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Zygnema circumcarinatum (Green alga)	475	rbcL
Q33015	reviewed	RBL_PTEVI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Pteris vittata (Chinese ladder brake)	440	rbcL
Q33050	reviewed	RBL_RUBTI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Rubia tinctorum (Madder)	453	rbcL
Q33062	reviewed	RBL_SHEAR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Sherardia arvensis (Blue field-madder)	453	rbcL
Q33162	reviewed	RBL_BARJA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Barnardia japonica (Chinese squill) (Scilla scilloides)	456	rbcL
Q33438	reviewed	RBL_ERYCG	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Erythrina crista-galli (Cockspur coral tree) (Micropteryx crista-galli)	455	rbcL
Q33600	reviewed	RBL_LAVLA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lavandula lanata (Lavender)	473	rbcL
Q36800	reviewed	RBL_STRLC	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Streptopus lanceolatus (Rose twisted stalk) (Streptopus roseus)	459	rbcL
Q3M674	reviewed	RBL_TRIV2	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL rbcL Ava_3907	Trichormus variabilis (strain ATCC 29413 / PCC 7937) (Anabaena variabilis)	476	cbbL
Q7GDW5	reviewed	RBL_FAGEA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Fagopyrum esculentum subsp. ancestrale (Wild buckwheat)	475	rbcL
Q7V2D0	reviewed	RBL_PROMP	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL rbcL PMM0550	Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4)	471	cbbL
Q8RU60	reviewed	RBL_ATRBE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Atropa belladonna (Belladonna) (Deadly nightshade)	477	rbcL
Q8WKC9	reviewed	RBL_PINVI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Pinus virginiana (Virginia pine)	418	rbcL
A6BM42	reviewed	RBL_GNEPA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Gnetum parvifolium (Small-leaved jointfir) (Gnetum scandens var. parvifolium)	475	rbcL
A9LYA9	reviewed	RBL_ACOAM	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Acorus americanus (Sweetflag) (Acorus calamus var. americanus)	480	rbcL
B0YPN8	reviewed	RBL_ANEMR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Aneura mirabilis (Parasitic liverwort) (Cryptothallus mirabilis)	475	rbcL
B2J8T2	reviewed	RBL_NOSP7	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL rbcL Npun_F4195	Nostoc punctiforme (strain ATCC 29133 / PCC 73102)	476	cbbL
B2LMK1	reviewed	RBL_GUIAB	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL GuabCp029	Guizotia abyssinica (Niger) (Ramtilla)	485	rbcL
O20241	reviewed	RBL_NANDO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Nandina domestica (Heavenly bamboo)	475	rbcL
O78261	reviewed	RBL_ABIMR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Abies mariesii (Marie's fir)	443	rbcL
O99001	reviewed	RBL_BEAGR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Beaumontia grandiflora (Easter herald's trumpet)	466	rbcL
P04991	reviewed	RBL_MEDSA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Medicago sativa (Alfalfa)	474	rbcL
P11422	reviewed	RBL_NICOT	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Nicotiana otophora (Tobacco)	477	rbcL
P19160	reviewed	RBL_ATRPA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Atriplex patula (Common orache)	469	rbcL
P19163	reviewed	RBL_NEUMU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Neurachne munroi	478	rbcL
P24671	reviewed	RBL_ABIMA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Abies magnifica (California red fir) (Abies amabilis var. magnifica)	475	rbcL
P25413	reviewed	RBL_AEGCR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Aegilops crassa (Persian goatgrass) (Triticum crassum)	421	rbcL
P25414	reviewed	RBL_AEGTA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Aegilops tauschii (Tausch's goatgrass) (Aegilops squarrosa)	421	rbcL
P25826	reviewed	RBL_ALLPR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Alluaudia procera (Madagascan ocotillo) (Didierea procera)	480	rbcL
P25827	reviewed	RBL_AREDR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Arenaria drummondii (Drummond sandwort)	476	rbcL
P25828	reviewed	RBL_BASAL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Basella alba (Malabar spinach) (Basella rubra)	480	rbcL
P25831	reviewed	RBL_MIRJA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Mirabilis jalapa (Garden four-o'clock)	480	rbcL
P25836	reviewed	RBL_SERRE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Serenoa repens (Saw palmetto) (Brahea serrulata)	467	rbcL
P27568	reviewed	RBL_PROHO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	cbbL rbcL	Prochlorothrix hollandica	470	cbbL
P28258	reviewed	RBL_ANGLY	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Angiopteris lygodiifolia (Turnip fern)	475	rbcL
P28260	reviewed	RBL_IPOPU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Ipomoea purpurea (Common morning glory) (Pharbitis purpurea)	480	rbcL
P28261	reviewed	RBL_NYPFR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Nypa fruticans (Nypa palm)	459	rbcL
P28262	reviewed	RBL_PHORE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Phoenix reclinata (Senegal date palm) (Phoenix senegalensis)	467	rbcL
P28376	reviewed	RBL_ACESA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Acer saccharum (Sugar maple)	465	rbcL
P28384	reviewed	RBL_BETNI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Betula nigra (River birch)	466	rbcL
P28385	reviewed	RBL_BURIN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Bursera inaguensis (Elaphrium inaguense)	465	rbcL
P28388	reviewed	RBL_CALPL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Caltha palustris (Yellow marsh marigold)	466	rbcL
P28395	reviewed	RBL_CRARM	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Crassula rupestris subsp. marnieriana (Pygmyweed) (Crassula marnierana)	450	rbcL
P28396	reviewed	RBL_CYRRA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Cyrilla racemiflora (Swamp titi)	465	rbcL
P28401	reviewed	RBL_DIOMU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Dionaea muscipula (Venus flytrap)	466	rbcL
P28415	reviewed	RBL_EUCUL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Eucommia ulmoides (Hardy rubber tree)	465	rbcL
P28417	reviewed	RBL_PELGR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Pelargonium grandiflorum (Geranium) (Geranium grandiflorum)	463	rbcL
P28419	reviewed	RBL_HAMMO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Hamamelis mollis (Chinese witch hazel)	465	rbcL
P28421	reviewed	RBL_HEDHE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Hedera helix (English ivy)	466	rbcL
P28425	reviewed	RBL_HYDVI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Hydrophyllum virginianum (Eastern waterleaf)	467	rbcL
P28430	reviewed	RBL_MANZA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Manilkara zapota (Sapodilla plum) (Achras zapota)	465	rbcL
P28431	reviewed	RBL_MORAL	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Morus alba (White mulberry)	459	rbcL
P28442	reviewed	RBL_PLAVR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Platytheca verticillata	465	rbcL
P28443	reviewed	RBL_POLCR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Polygala cruciata (Cross-leaved milkwort)	465	rbcL
P28447	reviewed	RBL_RHOHI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Rhododendron hippophaeoides (Rhododendron)	465	rbcL
P28449	reviewed	RBL_RUTFR	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Ruttya fruticosa (African azalea)	466	rbcL
P30401	reviewed	RBL_CUSRE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Cuscuta reflexa (Southern Asian dodder)	498	rbcL
P31189	reviewed	RBL_HIPRI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Hippocratea richardiana	449	rbcL
P33536	reviewed	RBL_OSMCI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Osmundastrum cinnamomeum (Cinnamon fern) (Osmunda cinnamomea)	444	rbcL
P36483	reviewed	RBL_CALDI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Callicarpa dichotoma (Purple beautyberry) (Porphyra dichotoma)	445	rbcL
P36485	reviewed	RBL_SALDI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Salvia divinorum (Maria pastora) (Diviner's sage)	468	rbcL
P36487	reviewed	RBL_SESIN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Sesamum indicum (Oriental sesame) (Sesamum orientale)	443	rbcL
P41621	reviewed	RBL_PINTH	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Pinus thunbergii (Japanese black pine) (Pinus thunbergiana)	475	rbcL
P43225	reviewed	RBL_ARTBA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Arthropteris beckleri (Fern) (Polypodium beckleri)	416	rbcL
P45738	reviewed	RBL_HELAN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Helianthus annuus (Common sunflower)	485	rbcL
P48693	reviewed	RBL_CICIN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Cichorium intybus (Chicory)	477	rbcL
P48701	reviewed	RBL_DICAN	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Dicksonia antarctica (Australian tree fern)	440	rbcL
P48707	reviewed	RBL_MATST	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Matteuccia struthiopteris (European ostrich fern) (Osmunda struthiopteris)	440	rbcL
P48711	reviewed	RBL_PICAB	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Picea abies (Norway spruce) (Picea excelsa)	475	rbcL
P48717	reviewed	RBL_TROMA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Tropaeolum majus (Common nasturtium) (Indian cress)	466	rbcL
P56648	reviewed	RBL_VITVI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Vitis vinifera (Grape)	475	rbcL
P69590	reviewed	RBL_LUPPO	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus polyphyllus (Large-leaved lupine)	455	rbcL
P92401	reviewed	RBL_LUPDE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Lupinus microcarpus var. densiflorus (Whitewhorl lupine) (Lupinus densiflorus)	455	rbcL
Q01873	reviewed	RBL_LIQST	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Liquidambar styraciflua (Sweetgum tree) (Liquidambar macrophylla)	475	rbcL
Q05800	reviewed	RBL_NELLU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Nelumbo lutea (American lotus) (Nelumbo nucifera subsp. lutea)	394	rbcL
Q05984	reviewed	RBL_APOCA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Apocynum cannabinum (Hemp dogbane)	441	rbcL
Q05985	reviewed	RBL_BOROF	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Borago officinalis (Bourrache) (Borage)	443	rbcL
Q05986	reviewed	RBL_CALHE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Callitriche heterophylla (Large water-starwort)	443	rbcL
Q05992	reviewed	RBL_POLRE	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Polemonium reptans (Greek valerian) (Jacob's ladder)	441	rbcL
Q0G9V4	reviewed	RBL_DAUCA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Daucus carota (Wild carrot)	475	rbcL
Q0P3J3	reviewed	RBL_OSTTA	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL OtCpg00590	Ostreococcus tauri	475	rbcL
Q20EX7	reviewed	RBL_OLTVI	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Oltmannsiellopsis viridis (Marine flagellate) (Oltmannsiella viridis)	474	rbcL
Q2MIH9	reviewed	RBL_SOLBU	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Solanum bulbocastanum (Wild potato)	477	rbcL
Q31655	reviewed	RBL_AJUCH	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Ajuga chamaepitys (Yellow bugle) (Teucrium chamaepitys)	473	rbcL
Q31680	reviewed	RBL_ANGEV	Ribulose bisphosphate carboxylase large chain (RuBisCO large subunit) (EC 4.1.1.39)	rbcL	Angiopteris evecta (Mule's foot fern) (Polypodium evectum)	475	rbcL
